# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-a" "plants/references/Arabidopsis_thaliana.TAIR10.59.gtf" "-o" "plants/counts/counts.txt" "plants/alignments/IGV/SRR12808497_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808498_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808499_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808527_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808528_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808529_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	plants/alignments/IGV/SRR12808497_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808498_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808499_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808527_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808528_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808529_Aligned.sortedByCoord.out.bam
AT1G72310	1	27225665	27227545	+	1881	255	61	15	136	130	68
AT1G32190	1;1;1;1;1;1;1;1;1;1	11592927;11592955;11593769;11593769;11594172;11594172;11594628;11594633;11595403;11595403	11593676;11593676;11593816;11593816;11594408;11594408;11594664;11594664;11596056;11595982	-;-;-;-;-;-;-;-;-;-	1726	12	3	23	15	47	37
AT1G61870	1	22864951	22866666	-	1716	499	411	537	168	311	112
AT1G66080	1;1	24599939;24600925	24600825;24601308	-;-	1271	0	67	19	17	16	4
AT1G08490	1;1;1;1;1;1;1;1;1	2685659;2686673;2686936;2687115;2687295;2687449;2687704;2687966;2688350	2686150;2686831;2687035;2687178;2687367;2687594;2687890;2688259;2688658	-;-;-;-;-;-;-;-;-	1824	945	143	123	212	345	57
AT1G30960	1;1;1;1;1;1;1	11037552;11037926;11038159;11038428;11038920;11039173;11039459	11037839;11038065;11038333;11038586;11039065;11039262;11040084	-;-;-;-;-;-;-	1624	735	141	83	50	34	9
AT1G09430	1;1;1;1;1;1;1;1;1;1;1;1	3041996;3042490;3042743;3043016;3043367;3043516;3043722;3043923;3044218;3044412;3044648;3044904	3042233;3042666;3042904;3043096;3043418;3043630;3043803;3044018;3044319;3044528;3044764;3045541	+;+;+;+;+;+;+;+;+;+;+;+	1977	743	323	231	331	388	280
AT1G69530	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	26141726;26141836;26141836;26141836;26141836;26142009;26142009;26142009;26142262;26142262;26142262;26142262;26142262;26142745;26142745;26142745;26142745;26142745;26143008;26143008;26143109;26143109	26141919;26142166;26141919;26141919;26142166;26142166;26142166;26142166;26142574;26142574;26142574;26142574;26142574;26143538;26143496;26143034;26142917;26142917;26143034;26143534;26143500;26143496	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1548	839	159	260	1026	2669	715
AT1G78220	1;1;1;1;1	29425721;29426072;29426297;29426479;29427115	29425883;29426181;29426384;29426788;29427181	-;-;-;-;-	738	0	0	0	0	0	0
AT1G03250	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	793315;793316;793318;793359;793829;793829;793829;794022;794022;794022;794022;794328;794328;794328;794328;794542;794542;794542;794542;794899;794899;794899;794899;795102;795102;795102	793731;793731;793930;793731;793930;793930;793930;794180;794180;794198;794180;794410;794410;794410;794410;794650;794650;794650;794650;795069;794969;794969;794969;795403;795376;795376	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1458	257	202	148	128	137	25
AT1G08840	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	2829105;2829328;2829579;2829579;2829579;2829791;2829791;2829791;2829791;2830004;2830004;2830004;2830004;2830205;2830205;2830205;2830205;2830373;2830373;2830373;2830373;2830769;2830769;2830769;2830769;2830996;2830996;2830996;2830996;2831168;2831168;2831168;2831168;2831419;2831469;2831469;2831469;2831469;2831695;2831695;2831695;2831695;2831695;2831980;2831980;2831980;2831980;2831980;2832273;2832273;2832273;2832273;2832273;2832495;2832495;2832495;2832495;2832495;2832650;2832650;2832650;2832650;2832650;2832901;2832901;2832901;2832901;2832901;2833145;2833145;2833145;2833145;2833145;2833492;2833492;2833492;2833492;2833492;2834017;2834017;2834017;2834017;2834151;2834151;2834151;2834151;2834151;2834339;2834339;2834339;2834339;2834339;2834489;2834489;2834489;2834489;2834489;2834639;2834639;2834639;2834639;2834639;2834927;2834927;2834927;2834927;2834927;2835372;2835372;2835372;2835372;2835372;2835739;2835739;2835739;2835739;2835739;2835948;2835948;2835948;2835948;2835948;2836158;2836158;2836158;2836158;2836158;2836596;2836596;2836596;2836596;2836596;2836723;2836723;2836723;2836723;2836723;2836861;2836861;2836861;2836861;2836861;2837248;2837248;2837248;2837248;2837248;2837386;2837386;2837386;2837386;2837386;2837698;2837698;2837737;2837737;2837737;2838034;2838034;2838034;2838034;2838034;2838545;2838545;2838545;2838766;2838766;2838766	2829145;2829704;2829704;2829704;2829704;2829910;2829910;2829910;2829910;2830141;2830141;2830141;2830141;2830278;2830278;2830278;2830278;2830412;2830412;2830412;2830412;2830906;2830906;2830906;2830906;2831088;2831088;2831088;2831088;2831245;2831245;2831245;2831245;2831620;2831620;2831620;2831620;2831620;2831764;2831764;2831764;2831764;2831764;2832147;2832147;2832147;2832147;2832147;2832377;2832377;2832377;2832377;2832377;2832561;2832561;2832561;2832561;2832561;2832771;2832771;2832771;2832771;2832771;2832975;2832975;2832975;2832975;2832975;2833399;2833399;2833399;2833399;2833399;2833626;2833626;2833626;2833626;2833626;2834073;2834073;2834073;2834073;2834261;2834261;2834261;2834261;2834261;2834396;2834396;2834396;2834396;2834396;2834544;2834544;2834544;2834544;2834544;2834794;2834794;2834794;2834794;2834794;2834992;2834992;2834992;2834992;2834992;2835454;2835454;2835454;2835454;2835454;2835835;2835835;2835835;2835835;2835835;2836058;2836058;2836058;2836058;2836058;2836290;2836290;2836290;2836290;2836290;2836657;2836657;2836657;2836657;2836657;2836776;2836776;2836776;2836776;2836776;2837067;2837067;2837067;2837067;2837067;2837310;2837310;2837310;2837310;2837310;2837598;2837607;2837598;2837598;2837598;2837865;2837865;2837865;2837865;2837865;2838393;2838393;2838469;2838393;2838469;2838692;2838692;2838692;2838855;2838851;2838854	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4676	125	51	46	49	130	25
AT1G51960	1;1;1	19310174;19310888;19311171	19310696;19311088;19311683	+;+;+	1237	0	0	8	0	0	0
AT1G33400	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	12104708;12104708;12104784;12105329;12105329;12105329;12105548;12105548;12105548;12105745;12105745;12105745;12106202;12106202;12106202;12106548;12106548;12106548;12106953;12106953;12106953;12107543;12107543;12107543;12107767;12107767;12107767;12108344;12108344;12108344;12108593;12108593;12108593;12108865;12108865;12108865;12109038;12109038;12109038;12109360	12105118;12105118;12105118;12105409;12105409;12105409;12105662;12105662;12105662;12105911;12105911;12105911;12106435;12106435;12106435;12106703;12106703;12106703;12107084;12107084;12107084;12107677;12107677;12107677;12108159;12108159;12108159;12108474;12108474;12108474;12108794;12108794;12108794;12108936;12108936;12108936;12109259;12109531;12109336;12109531	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2723	217	3	26	195	173	55
AT1G64500	1	23953099	23954610	+	1512	59	39	0	42	91	52
AT1G13440	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	4608077;4608196;4608691;4608691;4608863;4608863;4609092;4609092;4609275;4609275;4609436;4609506;4609669;4609669;4609860;4609860;4610176;4610176;4610368;4610368;4610491;4610491	4608597;4608597;4608774;4608774;4609005;4609005;4609189;4609189;4609321;4609335;4609582;4609582;4609768;4609768;4609975;4609975;4610276;4610276;4610397;4610397;4610647;4610878	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1789	10256	3372	3015	7218	8264	3623
AT1G50360	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	18649706;18650684;18651140;18651330;18651600;18651843;18652173;18652446;18652603;18652716;18652974;18653167;18653507;18653796;18654083;18654287;18654572;18654877;18655275;18655607;18655829;18656044;18656294;18656450	18650159;18651002;18651241;18651473;18651750;18651870;18652338;18652509;18652616;18652800;18653077;18653305;18653625;18653948;18654172;18654364;18654730;18655083;18655480;18655742;18655958;18656190;18656361;18657400	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4214	796	260	248	474	519	192
AT1G50660	1;1;1	18770937;18772134;18772778	18771826;18772262;18774759	+;+;+	3001	518	73	177	255	293	130
AT1G52470	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	19553213;19553214;19553217;19553771;19553771;19553771;19554105;19554105;19554105;19554213;19554213;19554213;19554353;19554353;19554353;19554687;19554687;19554687;19554909;19554909;19554909;19555071;19555073;19555264;19555264;19555264	19553359;19553359;19553359;19553885;19553885;19553885;19554141;19554141;19554141;19554252;19554252;19554252;19554451;19554451;19554451;19554819;19554819;19554819;19555164;19554991;19554991;19555164;19555164;19555543;19555543;19555543	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1107	0	0	0	0	0	0
AT1G20400	1;1;1;1;1;1;1;1	7072192;7073064;7073198;7073724;7073955;7075072;7075395;7075737	7072983;7073120;7073655;7073873;7074886;7075181;7075628;7076619	-;-;-;-;-;-;-;-	3616	0	0	0	0	9	0
AT1G22330	1;1;1;1;1;1	7886323;7886951;7887452;7887991;7888317;7889135	7886878;7887074;7887569;7888024;7888623;7889534	+;+;+;+;+;+	1539	179	93	109	188	450	83
AT1G49910	1;1;1;1;1;1;1;1;1	18478951;18479229;18479514;18479690;18480093;18480321;18480716;18480871;18481184	18479138;18479359;18479596;18479956;18480168;18480401;18480794;18480971;18481539	+;+;+;+;+;+;+;+;+	1362	0	5	7	35	8	27
AT1G76190	1	28592059	28592820	+	762	0	0	0	0	2	0
AT1G29550	1;1;1;1;1	10330425;10331230;10331491;10331898;10332044	10330827;10331395;10331616;10331963;10332326	+;+;+;+;+	1044	16	0	15	44	50	31
AT1G15850	1;1;1;1	5453245;5453529;5453723;5454029	5453442;5453606;5453809;5454088	-;-;-;-	423	0	0	0	0	0	0
AT1G03600	1	898480	899794	+	1315	1576	216	473	833	1407	411
AT1G73840	1;1;1;1;1;1;1;1;1;1;1;1;1;1	27763617;27763617;27764300;27764300;27764866;27764866;27765061;27765061;27765704;27765704;27765872;27766016;27766233;27766233	27764062;27764062;27764488;27764488;27764946;27764946;27765618;27765618;27765742;27765742;27766093;27766093;27766372;27766372	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1675	215	226	93	360	300	95
AT1G53280	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	19864726;19864770;19865292;19865519;19865519;19865857;19865857;19866378;19866378;19866651;19866651;19866901;19866901;19867180;19867180	19865432;19865139;19865432;19865719;19865719;19865937;19865937;19866560;19866560;19866800;19866800;19867101;19867101;19867389;19867389	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1733	758	81	98	392	647	114
AT1G13340	1;1;1	4569448;4570350;4570582	4570269;4570469;4571229	-;-;-	1590	1086	99	113	30	12	7
AT1G54290	1;1;1;1;1	20268474;20268865;20269000;20269354;20269904	20268754;20268918;20269205;20269430;20270140	-;-;-;-;-	855	291	8	31	73	92	50
AT1G08430	1;1;1;1;1;1	2658602;2659133;2659407;2659774;2659983;2660439	2659010;2659273;2659679;2659895;2660126;2661310	+;+;+;+;+;+	1961	0	19	0	0	0	0
AT1G26540	1;1;1;1;1;1;1;1	9167549;9168559;9168755;9168937;9169161;9169330;9169578;9170355	9168435;9168666;9168836;9169064;9169248;9169494;9170000;9170953	-;-;-;-;-;-;-;-	2480	90	0	15	23	34	68
AT1G43580	1;1;1;1	16410372;16411154;16411422;16412335	16411068;16411347;16411819;16412736	-;-;-;-	1691	429	96	54	161	234	46
AT1G07260	1	2227594	2229357	-	1764	1	5	2	21	28	2
AT1G02270	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	443118;443149;443629;443629;443979;443979;444258;444258;444489;444489;444683;444683;444846;444846;445454;445454;445648;445648;445844;446030;446030	443525;443525;443736;443736;444089;444089;444383;444383;444597;444597;444759;444759;445066;445066;445559;445559;445752;445942;445942;446296;446276	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1828	405	25	139	65	192	68
AT1G69360	1;1;1;1	26072284;26074546;26075199;26075925	26074432;26075101;26075422;26076374	-;-;-;-	3379	21	14	55	350	315	82
AT1G53980	1	20148899	20149728	-	830	0	0	0	0	0	0
AT1G17860	1	6149178	6150038	+	861	0	0	1	0	0	0
AT1G72175	1;1;1;1;1;1;1;1;1	27157875;27157875;27158538;27158898;27158898;27159114;27159114;27159247;27159247	27158737;27158068;27158737;27158999;27158999;27159165;27159165;27159735;27159648	+;+;+;+;+;+;+;+;+	1506	113	32	211	49	51	30
AT1G76550	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	28722657;28723278;28723493;28723690;28723905;28724039;28724178;28724400;28724565;28724748;28725015;28725209;28725411;28725599;28725801;28726013;28726215;28726840	28723194;28723381;28723609;28723794;28723961;28724083;28724288;28724473;28724658;28724828;28725068;28725292;28725478;28725712;28725875;28726125;28726387;28727111	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2279	3184	851	1132	208	453	264
AT1G02210	1	427548	427811	-	264	0	0	0	0	0	0
AT1G61260	1;1	22593465;22594326	22594129;22595338	-;-	1678	691	287	323	306	172	137
AT1G22680	1	8024967	8026356	-	1390	0	0	0	0	0	0
AT1G06540	1;1	2001406;2003112	2003003;2003446	-;-	1933	0	0	7	0	18	9
AT1G66920	1;1;1;1;1;1;1;1;1	24965134;24965134;24965211;24966240;24966623;24966623;24966724;24966724;24966724	24966161;24966530;24966530;24966530;24966646;24966646;24967586;24967574;24967586	-;-;-;-;-;-;-;-;-	2284	5	68	44	0	18	0
AT1G12220	1;1;1;1;1	4144257;4144788;4144955;4145009;4145336	4144633;4147939;4145229;4147914;4147911	+;+;+;+;+	3529	12	29	111	38	75	16
AT1G23280	1;1;1;1;1;1;1;1;1	8260608;8261014;8261235;8261445;8261675;8261878;8262090;8262386;8262589	8260918;8261135;8261352;8261585;8261762;8261975;8262208;8262495;8262795	-;-;-;-;-;-;-;-;-	1314	825	296	330	145	400	169
AT1G72520	1;1;1;1;1;1	27308513;27309151;27309614;27310662;27310951;27311833	27309019;27309431;27310178;27310858;27311522;27312756	+;+;+;+;+;+	3046	11370	3044	2793	5	12	4
AT1G30890	1;1;1;1;1;1;1;1;1;1	10994243;10994440;10994888;10994888;10995144;10995144;10995338;10995338;10995612;10995612	10994415;10994473;10995060;10995060;10995242;10995242;10995489;10995489;10996223;10996134	+;+;+;+;+;+;+;+;+;+	1243	0	31	40	144	120	111
AT1G32880	1;1;1	11913928;11914324;11914610	11914225;11914451;11914735	-;-;-	552	2	37	6	17	0	0
AT1G14480	1;1;1;1	4956231;4956382;4957160;4957160	4957000;4956871;4958076;4958038	+;+;+;+	1687	953	472	301	3	47	16
AT1G80240	1;1;1	30171357;30172142;30172718	30172052;30172639;30173109	-;-;-	1586	4	4	0	0	3	2
AT1G80165	1	30152286	30152501	-	216	0	0	0	0	0	0
AT1G17190	1;1	5875295;5876031	5875769;5876620	+;+	1065	0	0	3	0	4	2
AT1G74840	1;1;1;1;1;1;1	28115443;28115908;28116347;28116663;28116663;28117035;28117035	28116506;28116268;28116506;28116871;28116871;28117422;28117405	-;-;-;-;-;-;-	1661	260	122	86	476	518	168
AT1G03760	1;1;1;1;1;1;1;1;1;1	941062;941366;941537;941694;941915;942031;942187;942653;942980;943123	941267;941431;941572;941794;941948;942105;942567;942820;943039;943377	-;-;-;-;-;-;-;-;-;-	1382	70	61	19	73	18	59
AT1G76290	1;1;1;1	28623398;28623891;28624424;28625211	28623812;28624246;28625140;28625408	-;-;-;-	1686	0	0	0	0	1	0
AT1G74670	1;1;1	28053030;28053604;28053712	28053473;28053631;28054149	+;+;+	910	531	167	219	206	904	127
AT1G14280	1	4877506	4879307	+	1802	107	49	236	31	145	12
AT1G58370	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	21684263;21684566;21684736;21684736;21684912;21684912;21685361;21685361;21685678;21685678;21686104;21686104;21686478;21686478;21687082;21687082	21684605;21684605;21684780;21684780;21685291;21685291;21685514;21685514;21686021;21686021;21686281;21686281;21687017;21687017;21688359;21688321	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3262	1421	8	201	286	1082	473
AT1G31555	1;1	11297813;11298323	11298231;11298409	-;-	506	0	0	0	0	0	0
AT1G65170	1;1;1;1;1;1;1;1	24209613;24209727;24209944;24210213;24210454;24210681;24210864;24211042	24209624;24209852;24210072;24210354;24210590;24210761;24210941;24211116	+;+;+;+;+;+;+;+	780	0	0	0	0	0	0
AT1G75840	1;1;1;1;1;1;1	28475649;28476431;28476606;28476828;28476974;28477117;28477279	28476062;28476518;28476715;28476891;28477038;28477182;28477802	+;+;+;+;+;+;+	1331	585	36	225	362	498	222
AT1G49405	1;1;1	18284270;18284612;18284817	18284529;18284744;18285418	-;-;-	995	186	0	6	0	22	0
AT1G13480	1;1	4622550;4623724	4623626;4624081	-;-	1435	711	200	119	0	0	0
AT1G29300	1	10247707	10249704	-	1998	829	229	82	143	94	132
AT1G23130	1;1	8200321;8200720	8200638;8201246	+;+	845	11754	2507	4739	7767	6356	3973
AT1G32630	1;1;1;1	11797330;11797335;11797913;11797937	11797513;11797513;11801359;11798676	+;+;+;+	3631	145	0	31	42	43	13
AT1G62960	1;1;1;1	23318187;23319212;23319491;23319693	23319132;23319372;23319604;23320427	-;-;-;-	1956	233	1	63	116	222	31
AT1G17180	1;1	5872024;5872608	5872522;5873124	+;+	1016	1882	402	329	1	1	1
AT1G27385	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	9510475;9510475;9510603;9510603;9510793;9510827;9510938;9511133;9511133;9511361;9511361;9511361;9511361;9511818;9511818;9511818;9511818;9512116;9512116;9512116;9512116;9512571;9512571;9512571;9512571	9510526;9510526;9510638;9510638;9511185;9510901;9511185;9511185;9511185;9511444;9511444;9511444;9511444;9511931;9511931;9511931;9511931;9512216;9512219;9512219;9512216;9512971;9512820;9512847;9512860	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1184	270	0	11	65	218	64
AT1G07885	1;1;1;1	2435858;2436259;2436595;2436595	2435956;2436493;2436861;2436861	-;-;-;-	601	0	0	0	0	0	0
AT1G62915	1;1;1	23303241;23303757;23303933	23303447;23303887;23304287	-;-;-	693	0	0	0	68	42	14
AT1G17345	1	5940292	5941525	+	1234	0	0	0	0	0	0
AT1G09260	1	2993381	2993820	+	440	0	0	0	0	0	0
AT1G58080	1;1;1;1;1;1;1;1;1;1;1	21504314;21504841;21505041;21505197;21505403;21505686;21505879;21506067;21506375;21506577;21507139	21504657;21504960;21505121;21505310;21505504;21505769;21505986;21506132;21506488;21506636;21507679	-;-;-;-;-;-;-;-;-;-;-	1734	821	263	249	720	826	406
AT1G51940	1;1;1;1;1;1;1;1;1;1;1	19295820;19296345;19296549;19296794;19296979;19297210;19297404;19297570;19297808;19298202;19298371	19296256;19296452;19296696;19296891;19297130;19297315;19297493;19297715;19298089;19298291;19299169	-;-;-;-;-;-;-;-;-;-;-	2456	246	102	158	280	592	274
AT1G09320	1;1;1;1	3009890;3010430;3011018;3011623	3010284;3010885;3011494;3012407	-;-;-;-	2113	381	45	40	71	137	32
AT1G54520	1;1;1;1;1;1	20363393;20364440;20365104;20365310;20365583;20365782	20364209;20364542;20365159;20365474;20365696;20366123	+;+;+;+;+;+	1597	819	67	172	416	589	304
AT1G55180	1;1;1;1;1;1;1	20585008;20585008;20585598;20585598;20586067;20586067;20587537	20585484;20585484;20585983;20585983;20587532;20587448;20587723	-;-;-;-;-;-;-	2516	935	6	65	175	193	102
AT1G28395	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	9969246;9969246;9969246;9969246;9969246;9969246;9969772;9969772;9970113;9970113;9970113;9971073;9971073;9971073;9971073;9971073;9971073;9971282;9971282;9971282;9971282;9971282;9971282	9969836;9969587;9969836;9969587;9969587;9969587;9969836;9969836;9970153;9970153;9970153;9971188;9971188;9971188;9971188;9971188;9971188;9971681;9971519;9971519;9971519;9971681;9971519	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1148	73	7	21	60	113	55
AT1G19720	1;1	6819564;6819898	6819818;6822711	-;-	3069	992	112	334	862	885	496
AT1G33240	1;1;1;1;1;1;1	12051361;12051377;12051413;12052199;12052199;12054031;12054031	12052116;12052116;12053660;12053660;12053935;12054753;12054753	-;-;-;-;-;-;-	3298	769	444	357	980	1554	655
AT1G26340	1;1;1	9113864;9114335;9114502	9114078;9114401;9114977	+;+;+	758	75	205	67	102	176	97
AT1G18197	1;1;1;1	6263682;6264247;6264251;6264524	6263965;6264412;6264925;6264783	-;-;-;-	963	0	1	0	0	0	0
AT1G09570	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	3095160;3095203;3095203;3095208;3095208;3095256;3095782;3095782;3095782;3095782;3095782;3095782;3096143;3096143;3096143;3096143;3096143;3096143;3097158;3097158;3097158;3097158;3097158;3097158;3099032;3099423;3099661;3099767;3099937;3100147;3100147	3095699;3095699;3095699;3095699;3095699;3095699;3096072;3096072;3096072;3096072;3096072;3096072;3096959;3096959;3096959;3096959;3096959;3096959;3099223;3098940;3099223;3099223;3099223;3099223;3099223;3099830;3099830;3100695;3100819;3100357;3100819	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5111	1875	527	776	1133	1662	640
AT1G26960	1;1;1	9355827;9356313;9356949	9356231;9356683;9357502	+;+;+	1330	3	6	6	3	0	9
AT1G25580	1;1;1;1;1;1	8996714;8997206;8998012;8998616;8998894;8999593	8997117;8997649;8998526;8998802;8999035;8999917	-;-;-;-;-;-	2017	283	97	105	79	152	2
AT1G72950	1;1	27444415;27445142	27445051;27445997	+;+	1493	81	0	66	0	4	0
AT1G12530	1;1;1	4268986;4269573;4270661	4269476;4269688;4270907	-;-;-	854	136	10	244	109	152	80
AT1G79330	1;1	29838551;29839251	29839067;29840317	+;+	1584	0	0	0	0	5	9
AT1G50200	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	18591194;18591204;18591588;18591588;18591863;18591863;18592130;18592154;18592343;18592343;18592618;18592618;18592811;18592811;18593035;18593035;18593201;18593201;18593360;18593360;18593876;18593876;18594145;18594145;18594372;18594372;18594537;18594537;18594686;18594686;18595061;18595061;18595340;18595340;18595688;18595688;18596208;18596208;18596568;18596568;18597067;18597067;18597513;18597513;18598017;18598017	18591500;18591500;18591767;18591767;18592045;18592045;18592243;18592243;18592530;18592530;18592726;18592726;18592953;18592953;18593110;18593110;18593272;18593272;18593503;18593503;18593998;18593998;18594246;18594246;18594467;18594467;18594587;18594587;18594745;18594745;18595181;18595181;18595436;18595436;18595817;18595817;18596360;18596360;18596714;18596714;18597207;18597207;18597751;18597751;18598569;18598479	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3529	2955	718	747	1485	1634	844
AT1G70720	1;1	26666383;26666395	26667305;26667204	+;+	923	0	0	0	0	0	0
AT1G50280	1;1;1;1;1	18623698;18623857;18624963;18624963;18626230	18624189;18624189;18626144;18626441;18626441	-;-;-;-;-	1971	9	35	0	66	121	19
AT1G56030	1;1;1;1	20957098;20957372;20958059;20958278	20957274;20957965;20958190;20958550	-;-;-;-	1176	0	0	0	0	0	0
AT1G28310	1;1;1	9912203;9912534;9913650	9913837;9913475;9913827	-;-;-	1635	324	35	55	381	449	203
